Game ID,League,Comeback Team (CBT),Opponent Team (OPP),Publication Date,Media Outlet,URL of Article,Headline,Snippet Text,Snippet Type,ATT. Ind. Resillience,ATT. Self-Efficacy,ATT. Team Efficacy/Cohesion,ATT. Verbal Persuasion,ATT. Emotional Reg.,AFT. Momentum Lang.,AFT. Draining Lang,AFT. Perf. Outcome Lang.,Gendered Lang.
nba_03,NBA,Toronto Raptors,Washington Wizards,11-14-2023,NYT Athletic,https://www.nytimes.com/athletic/5061711/2023/11/14/raptors-comeback-win-wizards/,Raptors’ defensive plusses and minuses evident in comeback win over Wizards,Dick’s passing up his first look at the rim might have cost the Raptors the best shot they would get on that possession.,authorwritten,,,,,,,,C,
nba_03,NBA,Toronto Raptors,Washington Wizards,11-14-2023,NYT Athletic,https://www.nytimes.com/athletic/5061711/2023/11/14/raptors-comeback-win-wizards/,Raptors’ defensive plusses and minuses evident in comeback win over Wizards,It might have been the prettiest possession they have had all season.,authorwritten,,,,,,,,C,
nba_03,NBA,Toronto Raptors,Washington Wizards,11-14-2023,NYT Athletic,https://www.nytimes.com/athletic/5061711/2023/11/14/raptors-comeback-win-wizards/,Raptors’ defensive plusses and minuses evident in comeback win over Wizards,Hell of a pass from Siakam.,authorwritten,,,,,,,,C,
nba_03,NBA,Toronto Raptors,Washington Wizards,11-14-2023,NYT Athletic,https://www.nytimes.com/athletic/5061711/2023/11/14/raptors-comeback-win-wizards/,Raptors’ defensive plusses and minuses evident in comeback win over Wizards,"Dick also made a nice play to rebound one of Siakam’s missed free throws, helping the Raptors get two extra points at the end of the quarter.",authorwritten,,,,,,,,C,
nba_03,NBA,Toronto Raptors,Washington Wizards,11-14-2023,NYT Athletic,https://www.nytimes.com/athletic/5061711/2023/11/14/raptors-comeback-win-wizards/,Raptors’ defensive plusses and minuses evident in comeback win over Wizards,"“He’s such a live body out there,”",coachquote,,,,C,,,,,
nba_03,NBA,Toronto Raptors,Washington Wizards,11-14-2023,NYT Athletic,https://www.nytimes.com/athletic/5061711/2023/11/14/raptors-comeback-win-wizards/,Raptors’ defensive plusses and minuses evident in comeback win over Wizards,"This, conversely, might have been the ugliest.",authorwritten,,,,,,,,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",headline,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",It would be easy to look at that disaster of a third quarter in Atlanta to try to pinpoint the genesis of the latest Minnesota Timberwolves meltdown.,authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","When Dejounte Murray was hitting everything in sight and the Wolves were missing bunny after bunny and that 21-point lead was disappearing, that must be where the problem lies.",authorwritten,,,,,,C,O,C/O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",It could be argued that the warning signs were there much earlier on Monday night against a Hawks team playing the second night of a road-home back-to-back.,authorwritten,,,,,,,,C,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",They were there despite the Wolves finally seeming to break out of an offensive funk that had run through the first two games of the season.,authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Even as Anthony Edwards and Karl-Anthony Towns were humming and the Wolves were hitting more than 70 percent of their shots 22 minutes into the game, they did have problems.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","The offense was flourishing, but the defense that was so stifling in the first two games of the season evaporated as soon as the Timberwolves started making shots and feeling good about themselves.",authorwritten,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",They rolled up 79 points and shot 67.4 percent in the first 24 minutes but also allowed the Hawks to put up 60 points and shoot 50 percent from the field themselves.,authorwritten,,,,,,,,C/O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","The Hawks got easy shots all half, building their confidence and giving them every reason to not give in.",authorwritten,,C,,,,,,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","When the Wolves ceased shooting a historically high percentage, as they did in the third quarter, it all fell apart.",authorwritten,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Murray scored 22 of his 41 points in the third quarter alone, hitting all eight of his shots to bring the Hawks roaring back.",authorwritten,C,,,,,C,,C,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",The Wolves shot 26 percent in the third and couldn’t find the defense to compensate for it.,authorwritten,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",The avalanche followed.,authorwritten,,,,,,C,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",Minnesota led 86-65 with nine minutes to play in the third quarter.,authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Atlanta outscored the Wolves 60-20 over the next 19 minutes, flipping the score on its way to a 127-113 victory, a collapse that was staggering in its scope even by Minnesota’s standard for blowing leads.",authorwritten,,,,,,C,O,C/O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","“I do think that once we missed a bunch of shots we let our defense down, and that’s the biggest thing.”",coachquote,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","The defense wasn’t there from the start, and now a team that professed to be more mature... cannot deny the striking similarities to that unreliable group.",authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","When a game falls apart to the degree it did in Atlanta, no one can walk away from it blameless.",authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",When the going gets tough... players as talented as Edwards and Towns are supposed to be able to grab a game and prevent it from slipping completely away...,authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",What was most disappointing was how great the pair looked in the first half.,authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","He scored 20 points in the first half, going 8 of 9 from the field...",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","He couldn’t find his shooting touch in the first two games after a strong preseason, but he had everything going in the first half in Atlanta.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Towns punished any smaller Hawks player who tried to guard him, taking them to the post for jump hooks and easy buckets.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","And when he wasn’t scoring, he was using his gravity to create wide-open looks for Jaden McDaniels from 3.",authorwritten,,,O,,,,,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",Then for Naz Reid at the rim.,authorwritten,,,O,,,,,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","The ball was moving exactly how Finch wanted, rendering the Hawks helpless against the Wolves inside and out.",authorwritten,,,O,,,,,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","They hit 12 3s, outscored Atlanta 34-16 in the paint and used all that offensive production to limit the Hawks to four fast-break points.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Edwards and Towns were leading the way, Rudy Gobert was crushing inside and McDaniels was making a strong return from his calf injury.",authorwritten,,,O,,,,,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","But in the second half, the Wolves’ two biggest players looked nothing like what they did in the first half.",authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Edwards made some shots, going 5 of 12, but so much of it came off isolation that stymied the rest of the flow.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","When he wasn’t shooting, he was turning the ball over, leading to run-outs for the Hawks.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","And on defense, Edwards ran right into screen after screen, allowing Murray to get good, clean looks for jumpers and smooth runways to the rim.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Meanwhile, Towns disappeared offensively in the second half.",authorwritten,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",He missed eight of his nine shots in the final two quarters...,authorwritten,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",...and the Wolves were a staggering 2 of 13 in the paint in the third quarter alone.,authorwritten,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","When the Hawks were surging, the Wolves needed anyone to hit a shot or two to stem the tide.",authorwritten,,,,,,C,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Towns got good, open looks, including a pair from 3 that just clanked, fueling momentum to the Hawks.",authorwritten,,,,,,C,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",One of the defining images of the collapse was Edwards getting his candy stolen by Bogdan Bogdanović...,authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Edwards was able to hustle back and block Bogdanović at the rim, but Onyeka Okongwu beat Towns to the offensive glass for a put-back that put the Hawks up 11.",authorwritten,O,,,,,,,C/O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","The Wolves just needed more from both of their main guys in that second half, and they did not get it.",authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","In the third quarter, he called a timeout with 8 minutes, 2 seconds to go after Atlanta trimmed a 21-point deficit to 14.",authorwritten,,,,C,,C,,C/O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",Finch called another one with 2:34 to play in the period and Minnesota’s lead was still at eight.,authorwritten,,,,C,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",He may have waited one possession too long to call his third timeout... when the Hawks opened the quarter on a 9-0 run to take a 107-98 lead.,authorwritten,,,,C,,C,,C,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",But the wheels were off by that point.,authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","If the Wolves had gone 8 of 13 at the rim rather than 2 of 13, they probably have a double-digit lead going into the fourth.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",But Finch also has to dig deeper into what it is in this team’s DNA that continually causes it to blow big leads.,authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","I just know that whatever the Timberwolves are doing when their big leads start to shrink is not working, and Finch has to be the one to lead them through this adversity.",authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","He finished with 14 points, 13 rebounds and two blocks against the Hawks and had a nifty shovel pass to Towns that shows a tandem starting to understand each other.",authorwritten,,,O,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","I feel better than I’ve ever felt because I feel like I’m stronger than I’ve been,”",playerquote,,C,,,,,,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss",I think that’s the best that I’ve been.”,playerquote,,C,,,,,,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","The reason this one is concerning for the Wolves is that it looked so similar to the failures of the past, and they have had more than their fair share of them.",authorwritten,,,,,,,O,,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","But make no mistake, this loss was ugly.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,NYT Athletic,https://www.nytimes.com/athletic/5015804/2023/10/31/anthony-edwards-timberwolves-hawks-kat/,"Anatomy of another Timberwolves meltdown: Anthony Edwards, KAT, Chris Finch and a bad loss","Yes, the Wolves could’ve used more from Mike Conley on Monday, but he told the Minneapolis Star Tribune after the game that he was limited by a bout of food poisoning.",authorwritten,,,,,,,,O,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,headline,C,,C,,,C,,,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,"The LA Clippers defeated the Cleveland Cavaliers 120-118 on Sunday afternoon in downtown Los Angeles despite trailing by 26 points, completing their largest comeback win of the season.",authorwritten,,,C,,,C,,C,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,"Clippers All-Star forward Paul George outscored the Cavaliers by himself 23-20 in the fourth quarter, scoring the final go-ahead field goal with 7.1 left to play, then blocking a driving layup attempt by Cavaliers guard Darius Garland with 1.7 seconds left.",authorwritten,C,,,,,,,C,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,"Cavaliers forward Max Strus missed a go-ahead 3-pointer over Clippers backup guard Russell Westbrook as time expired, securing the third-largest regular-season comeback win in Clippers franchise history.",authorwritten,,,,,,,C/O,,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,"“These situations aren’t ideal, but it’s nice when posed with these challenges that we come together and we find a way to kind of just rally together,”",playerquote,,,C,,,,,,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,"“I thought this was a game where we really just dug down, and that second half was just special.",playerquote,,,C,,,,,,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,“Everybody was locked in defensively.,playerquote,,,C,,,,,,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,"I thought we got the stops that we needed to convert, and we took care of the ball, and a lot of luck had to happen.",playerquote,,,,,,,,C,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,But I thought we were in position to allow the luck to help.”,playerquote,,C,,,,,,,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,NYT Athletic,[https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/](https://www.nytimes.com/athletic/5398243/2024/04/07/clippers-comeback-cavaliers-paul-george/),Clippers complete their largest comeback of NBA season as Paul George carries LA late vs. Cavaliers,"With 6:35 left in the third quarter, the Cavaliers led 94-68, building an 80-59 halftime lead despite playing without All-Star guard Donovan Mitchell due to left knee injury management.",authorwritten,,,,,,,,O,
