Game_Date,Home_Team,Away_Team,Halftime_Score_Home,Halftime_Score_Away,Final_Score_Home,Final_Score_Away,Game_URL
2023,Washington Mystics,Atlanta Dream,35,42,75,80,https://www.basketball-reference.com/wnba/boxscores/202309080WAS.html
2023,Atlanta Dream,Dallas Wings,39,44,77,94,https://www.basketball-reference.com/wnba/boxscores/202309100ATL.html
2023,Connecticut Sun,Chicago Sky,43,41,91,102,https://www.basketball-reference.com/wnba/boxscores/202309100CON.html
2023,Indiana Fever,Minnesota Lynx,56,44,87,72,https://www.basketball-reference.com/wnba/boxscores/202309100IND.html
2023,Las Vegas Aces,Phoenix Mercury,53,41,100,85,https://www.basketball-reference.com/wnba/boxscores/202309100LVA.html
2023,New York Liberty,Washington Mystics,50,50,88,90,https://www.basketball-reference.com/wnba/boxscores/202309100NYL.html
2023,Seattle Storm,Los Angeles Sparks,53,44,89,91,https://www.basketball-reference.com/wnba/boxscores/202309100SEA.html
2023,Connecticut Sun,Minnesota Lynx,46,32,90,60,https://www.basketball-reference.com/wnba/boxscores/202309130CON.html
2023,Las Vegas Aces,Chicago Sky,53,36,87,59,https://www.basketball-reference.com/wnba/boxscores/202309130LVA.html
2023,Dallas Wings,Atlanta Dream,49,49,94,82,https://www.basketball-reference.com/wnba/boxscores/202309150DAL.html
2023,New York Liberty,Washington Mystics,46,42,90,75,https://www.basketball-reference.com/wnba/boxscores/202309150NYL.html
2023,Connecticut Sun,Minnesota Lynx,39,44,75,82,https://www.basketball-reference.com/wnba/boxscores/202309170CON.html
2023,Las Vegas Aces,Chicago Sky,44,29,92,70,https://www.basketball-reference.com/wnba/boxscores/202309170LVA.html
2023,Dallas Wings,Atlanta Dream,52,34,101,74,https://www.basketball-reference.com/wnba/boxscores/202309190DAL.html
2023,New York Liberty,Washington Mystics,46,35,90,85,https://www.basketball-reference.com/wnba/boxscores/202309190NYL.html
2023,Minnesota Lynx,Connecticut Sun,34,49,75,90,https://www.basketball-reference.com/wnba/boxscores/202309200MIN.html
2023,Las Vegas Aces,Dallas Wings,49,45,97,83,https://www.basketball-reference.com/wnba/boxscores/202309240LVA.html
2023,New York Liberty,Connecticut Sun,40,37,63,78,https://www.basketball-reference.com/wnba/boxscores/202309240NYL.html
2023,Las Vegas Aces,Dallas Wings,44,37,91,84,https://www.basketball-reference.com/wnba/boxscores/202309260LVA.html
2023,New York Liberty,Connecticut Sun,38,42,84,77,https://www.basketball-reference.com/wnba/boxscores/202309260NYL.html
2023,Connecticut Sun,New York Liberty,40,54,81,92,https://www.basketball-reference.com/wnba/boxscores/202309290CON.html
2023,Dallas Wings,Las Vegas Aces,36,31,61,64,https://www.basketball-reference.com/wnba/boxscores/202309290DAL.html
2023,Connecticut Sun,New York Liberty,44,45,84,87,https://www.basketball-reference.com/wnba/boxscores/202310010CON.html
2023,Las Vegas Aces,New York Liberty,46,49,99,82,https://www.basketball-reference.com/wnba/boxscores/202310080LVA.html
2023,Las Vegas Aces,New York Liberty,52,44,104,76,https://www.basketball-reference.com/wnba/boxscores/202310110LVA.html
2023,New York Liberty,Las Vegas Aces,43,40,87,73,https://www.basketball-reference.com/wnba/boxscores/202310150NYL.html
2023,New York Liberty,Las Vegas Aces,39,30,69,70,https://www.basketball-reference.com/wnba/boxscores/202310180NYL.html
